stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,22:23:00,22:23:00,803131,6.0,1
2,22:24:09,22:24:09,403191,6.0,1
3,22:25:50,22:25:50,403192,6.0,1
4,22:27:25,22:27:25,401818,6.0,1
5,22:28:49,22:28:49,401819,6.0,1
6,22:30:00,22:30:00,404820,6.0,1
7,22:31:38,22:31:38,401821,6.0,1
8,22:33:15,22:33:15,401822,6.0,1
9,22:34:46,22:34:46,401824,6.0,1
10,22:36:15,22:36:15,401826,6.0,1
11,22:37:00,22:37:00,401827,6.0,1
12,22:39:12,22:39:12,405336,6.0,1
13,22:41:13,22:41:13,401832,6.0,1
14,22:42:15,22:42:15,401833,6.0,1
15,22:43:31,22:43:31,402052,6.0,1
16,22:45:00,22:45:00,903027,6.0,1
