stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,17:53:00,17:53:00,405527,2.0,1
2,17:55:16,17:55:16,400003,2.0,1
3,17:56:47,17:56:47,404120,2.0,1
4,17:58:03,17:58:03,404936,2.0,1
5,18:00:13,18:00:13,400007,2.0,1
6,18:01:43,18:01:43,403782,2.0,1
7,18:02:46,18:02:46,403316,2.0,1
8,18:06:00,18:06:00,405380,4.0,1
9,18:07:17,18:07:17,400352,14.0,1
10,18:10:00,18:10:00,400190,4.0,1
11,18:11:28,18:11:28,400191,13.0,1
12,18:13:37,18:13:37,403458,4.0,1
13,18:14:55,18:14:55,400018,14.0,1
14,18:16:44,18:16:44,400019,14.0,1
15,18:19:11,18:19:11,400021,6.0,1
16,18:21:00,18:21:00,400022,15.0,2
17,18:22:50,18:22:50,400023,18.0,2
18,18:24:00,18:24:00,400024,18.0,2
19,18:25:31,18:25:31,403837,29.0,2
20,18:26:47,18:26:47,405490,18.0,2
21,18:27:49,18:27:49,404994,19.0,2
22,18:28:33,18:28:33,400028,19.0,2
23,18:29:31,18:29:31,404905,19.0,2
24,18:31:01,18:31:01,400030,16.0,1
25,18:31:59,18:31:59,400031,16.0,1
26,18:33:23,18:33:23,400032,16.0,1
27,18:34:21,18:34:21,400033,10.0,2
28,18:35:58,18:35:58,400034,19.0,2
29,18:37:43,18:37:43,400036,10.0,1
30,18:38:51,18:38:51,400037,5.0,1
31,18:40:06,18:40:06,400038,7.0,1
32,18:41:03,18:41:03,400039,14.0,1
33,18:42:00,18:42:00,404191,14.0,1
34,18:42:54,18:42:54,400041,12.0,1
35,18:44:02,18:44:02,400042,6.0,1
36,18:44:40,18:44:40,400043,9.0,1
37,18:45:09,18:45:09,400044,9.0,1
38,18:45:55,18:45:55,400045,9.0,1
39,18:46:35,18:46:35,400046,9.0,1
40,18:47:20,18:47:20,400047,8.0,1
41,18:47:57,18:47:57,400048,8.0,1
42,18:49:03,18:49:03,405542,8.0,1
43,18:50:00,18:50:00,405543,8.0,1
44,18:51:00,18:51:00,400051,2.0,1
45,18:52:33,18:52:33,403980,5.0,1
46,18:53:33,18:53:33,400053,4.0,1
47,18:54:33,18:54:33,400054,6.0,1
48,18:55:32,18:55:32,400055,12.0,1
49,18:56:32,18:56:32,400056,12.0,1
50,18:58:03,18:58:03,400057,3.0,1
51,18:59:33,18:59:33,403711,3.0,1
52,19:00:32,19:00:32,400059,1.0,1
53,19:01:36,19:01:36,400060,5.0,1
54,19:02:35,19:02:35,400061,5.0,1
55,19:04:23,19:04:23,400062,5.0,1
56,19:05:51,19:05:51,404335,1.0,1
57,19:07:21,19:07:21,400065,1.0,1
58,19:08:28,19:08:28,400066,1.0,1
59,19:09:45,19:09:45,400067,1.0,1
60,19:12:00,19:12:00,803003,1.0,1
