stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,14:55:00,14:55:00,803195,10.0,1
2,14:56:18,14:56:18,404031,10.0,1
3,14:57:07,14:57:07,404017,10.0,1
4,14:57:55,14:57:55,404018,10.0,1
5,14:59:07,14:59:07,404019,10.0,1
6,15:00:00,15:00:00,403447,10.0,1
7,15:01:39,15:01:39,403786,10.0,1
8,15:05:34,15:05:34,401458,10.0,1
9,15:07:00,15:07:00,401459,10.0,1
10,15:08:40,15:08:40,405079,14.0,1
11,15:10:10,15:10:10,401462,14.0,1
12,15:11:48,15:11:48,401463,14.0,1
13,15:12:48,15:12:48,401464,14.0,1
14,15:13:52,15:13:52,401465,14.0,1
15,15:14:53,15:14:53,401466,14.0,1
16,15:15:55,15:15:55,401467,14.0,1
17,15:17:00,15:17:00,400677,9.0,2
18,15:19:19,15:19:19,401469,17.0,2
19,15:20:31,15:20:31,401470,17.0,2
20,15:22:00,15:22:00,401086,17.0,2
21,15:23:59,15:23:59,401087,17.0,2
22,15:25:25,15:25:25,401088,17.0,2
23,15:27:00,15:27:00,403362,17.0,2
24,15:29:28,15:29:28,401090,12.0,2
25,15:31:02,15:31:02,401091,28.0,2
26,15:33:21,15:33:21,401092,8.0,2
27,15:35:49,15:35:49,401093,19.0,2
28,15:37:24,15:37:24,401094,14.0,1
29,15:40:00,15:40:00,404838,12.0,2
30,15:41:33,15:41:33,401096,24.0,2
31,15:43:12,15:43:12,403372,12.0,2
32,15:44:52,15:44:52,401099,32.0,2
33,15:46:27,15:46:27,401100,23.0,2
34,15:48:00,15:48:00,405283,23.0,2
35,15:50:08,15:50:08,405290,6.0,3
36,15:52:35,15:52:35,404030,35.0,3
37,15:54:00,15:54:00,401489,6.0,3
38,15:55:45,15:55:45,401490,41.0,3
39,15:57:13,15:57:13,401491,2.0,2
40,15:59:59,15:59:59,401492,25.0,2
41,16:01:39,16:01:39,401493,23.0,2
42,16:05:04,16:05:04,401495,7.0,1
43,16:06:18,16:06:18,401496,7.0,2
44,16:08:00,16:08:00,401497,21.0,3
45,16:09:22,16:09:22,405026,44.0,3
46,16:11:34,16:11:34,401500,8.0,2
47,16:12:25,16:12:25,401501,19.0,2
48,16:14:23,16:14:23,401502,27.0,2
49,16:15:26,16:15:26,401503,17.0,2
50,16:16:57,16:16:57,405316,20.0,2
51,16:18:00,16:18:00,404881,1.0,1
52,16:19:15,16:19:15,401506,12.0,1
53,16:20:04,16:20:04,401507,10.0,1
54,16:22:00,16:22:00,401386,10.0,1
55,16:22:26,16:22:26,401387,2.0,1
56,16:23:00,16:23:00,403876,2.0,1
