stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:30:00,9:30:00,401528,4.0,1
2,9:31:00,9:31:00,401529,9.0,1
3,9:31:43,9:31:43,403313,10.0,1
4,9:32:37,9:32:37,403312,5.0,1
5,9:33:31,9:33:31,401531,12.0,1
6,9:34:27,9:34:27,401532,12.0,1
7,9:35:20,9:35:20,401533,5.0,1
8,9:36:20,9:36:20,401535,6.0,1
9,9:37:00,9:37:00,401536,15.0,1
10,9:38:52,9:38:52,401538,15.0,1
11,9:40:33,9:40:33,400336,6.0,1
12,9:42:01,9:42:01,400337,15.0,1
13,9:43:00,9:43:00,404010,7.0,1
14,9:43:47,9:43:47,401542,9.0,1
15,9:45:10,9:45:10,401543,12.0,1
16,9:47:01,9:47:01,401544,12.0,1
17,9:48:00,9:48:00,401545,12.0,1
18,9:48:48,9:48:48,401547,4.0,1
19,9:49:39,9:49:39,401548,9.0,1
20,9:50:32,9:50:32,401549,9.0,1
21,9:51:15,9:51:15,401591,7.0,1
22,9:52:00,9:52:00,803177,7.0,1
