stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,5:04:00,5:04:00,403560,2.0,1
2,5:04:22,5:04:22,401930,2.0,1
3,5:04:53,5:04:53,401897,2.0,1
4,5:06:01,5:06:01,401898,2.0,1
5,5:07:07,5:07:07,401899,2.0,1
6,5:09:06,5:09:06,401900,2.0,1
7,5:11:00,5:11:00,401901,1.0,1
8,5:12:32,5:12:32,401903,1.0,1
9,5:14:24,5:14:24,401905,3.0,1
10,5:15:14,5:15:14,401906,3.0,1
11,5:16:19,5:16:19,404681,3.0,1
12,5:17:22,5:17:22,401908,2.0,1
13,5:18:46,5:18:46,401909,2.0,1
14,5:19:33,5:19:33,401910,2.0,1
15,5:20:46,5:20:46,403367,2.0,1
16,5:22:00,5:22:00,403383,2.0,1
