stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,5:57:00,5:57:00,400751,6.0,1
2,5:58:17,5:58:17,403036,6.0,1
3,5:59:58,5:59:58,403037,8.0,1
4,6:01:00,6:01:00,403038,3.0,1
5,6:02:04,6:02:04,404826,7.0,1
6,6:03:03,6:03:03,404036,9.0,1
7,6:04:04,6:04:04,403626,9.0,1
8,6:04:47,6:04:47,402205,11.0,1
9,6:06:21,6:06:21,403992,13.0,1
10,6:07:43,6:07:43,403984,14.0,2
11,6:09:00,6:09:00,403562,18.0,2
12,6:10:12,6:10:12,403736,19.0,2
13,6:12:00,6:12:00,403621,17.0,2
14,6:12:55,6:12:55,405529,17.0,2
15,6:14:24,6:14:24,403620,17.0,2
16,6:16:00,6:16:00,402214,14.0,1
17,6:16:50,6:16:50,402215,11.0,1
18,6:17:40,6:17:40,402216,8.0,1
19,6:18:41,6:18:41,402217,8.0,1
20,6:19:06,6:19:06,402218,6.0,1
21,6:20:07,6:20:07,404037,6.0,1
22,6:21:00,6:21:00,903302,6.0,1
