stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,23:02:00,23:02:00,402054,5.0,1
2,23:03:53,23:03:53,404099,5.0,1
3,23:05:02,23:05:02,402142,1.0,2
4,23:07:07,23:07:07,402143,20.0,2
5,23:08:28,23:08:28,402144,20.0,2
6,23:09:28,23:09:28,402145,20.0,2
7,23:11:26,23:11:26,404833,17.0,2
8,23:12:40,23:12:40,405231,14.0,1
9,23:15:00,23:15:00,402152,10.0,1
10,23:16:21,23:16:21,402153,5.0,1
11,23:17:32,23:17:32,402154,3.0,1
12,23:18:44,23:18:44,402155,1.0,1
13,23:19:58,23:19:58,403547,1.0,1
14,23:20:58,23:20:58,402157,1.0,1
15,23:21:50,23:21:50,404926,1.0,1
16,23:23:00,23:23:00,404085,1.0,1
