stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,15:57:00,15:57:00,403380,21.0,3
2,15:58:16,15:58:16,401624,37.0,3
3,16:00:19,16:00:19,401625,37.0,4
4,16:02:14,16:02:14,401626,61.0,4
5,16:05:03,16:05:03,403443,61.0,4
6,16:06:56,16:06:56,402039,61.0,4
7,16:09:07,16:09:07,401633,40.0,3
8,16:10:41,16:10:41,401182,41.0,3
9,16:12:20,16:12:20,401183,41.0,3
10,16:13:27,16:13:27,404029,41.0,3
11,16:15:45,16:15:45,403870,41.0,3
12,16:17:29,16:17:29,403871,41.0,3
13,16:19:00,16:19:00,403906,41.0,3
14,16:20:33,16:20:33,403893,41.0,3
15,16:21:41,16:21:41,403894,41.0,3
16,16:23:50,16:23:50,403895,41.0,3
17,16:25:32,16:25:32,403896,28.0,2
18,16:27:23,16:27:23,403897,8.0,1
19,16:29:00,16:29:00,405265,8.0,1
20,16:29:57,16:29:57,405152,2.0,1
21,16:31:23,16:31:23,405157,2.0,1
22,16:32:00,16:32:00,903237,2.0,1
