stop_sequence,arrival_time,departure_time,stop_id,estimated_passenger_count,required_pods
1,9:00:00,9:00:00,404058,12.0,1
2,9:02:38,9:02:38,401412,12.0,2
3,9:04:14,9:04:14,403992,19.0,2
4,9:06:42,9:06:42,403984,19.0,2
5,9:09:00,9:09:00,403562,20.0,2
6,9:10:47,9:10:47,403736,17.0,2
7,9:13:27,9:13:27,403621,19.0,2
8,9:14:49,9:14:49,405529,13.0,1
9,9:17:00,9:17:00,403620,13.0,1
10,9:19:40,9:19:40,402214,6.0,1
11,9:21:17,9:21:17,402215,8.0,1
12,9:22:55,9:22:55,402216,9.0,1
13,9:24:54,9:24:54,402217,8.0,1
14,9:25:44,9:25:44,402218,9.0,1
15,9:27:25,9:27:25,402328,9.0,1
16,9:28:51,9:28:51,404154,6.0,1
17,9:30:58,9:30:58,402330,5.0,1
18,9:33:00,9:33:00,402331,8.0,1
19,9:34:17,9:34:17,403563,6.0,1
20,9:36:21,9:36:21,402334,8.0,1
21,9:37:18,9:37:18,803159,8.0,1
22,9:38:32,9:38:32,402336,8.0,1
23,9:40:11,9:40:11,401877,5.0,1
24,9:41:57,9:41:57,402338,3.0,1
25,9:43:03,9:43:03,402339,3.0,1
26,9:44:21,9:44:21,401909,3.0,1
27,9:45:20,9:45:20,401910,2.0,1
28,9:46:53,9:46:53,403367,2.0,1
29,9:48:27,9:48:27,403383,3.0,1
30,9:50:00,9:50:00,904918,3.0,1
