trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-122300_SBS14_746,20:23:00,20:23:00,402100,1,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:26:08,20:26:08,402103,2,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:27:06,20:27:06,401147,3,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:28:49,20:28:49,401149,4,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:30:12,20:30:12,401150,5,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:31:37,20:31:37,403317,6,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:33:13,20:33:13,403732,7,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:35:59,20:35:59,403320,8,2
MQ_A5-Weekday-SDon-122300_SBS14_746,20:38:01,20:38:01,401657,9,2
MQ_A5-Weekday-SDon-122300_SBS14_746,20:40:54,20:40:54,401659,10,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:42:18,20:42:18,401183,11,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:43:16,20:43:16,404029,12,2
MQ_A5-Weekday-SDon-122300_SBS14_746,20:45:14,20:45:14,403870,13,2
MQ_A5-Weekday-SDon-122300_SBS14_746,20:46:43,20:46:43,403871,14,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:48:00,20:48:00,403906,15,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:49:15,20:49:15,403893,16,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:50:11,20:50:11,403894,17,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:51:56,20:51:56,403895,18,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:53:19,20:53:19,403896,19,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:54:49,20:54:49,403897,20,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:56:00,20:56:00,405133,21,1
MQ_A5-Weekday-SDon-122300_SBS14_746,20:58:00,20:58:00,401388,22,1
