arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
7:32:00,7:32:00,404911,1,1
7:32:53,7:32:53,401036,2,1
7:34:00,7:34:00,401037,3,1
7:35:09,7:35:09,401038,4,1
7:36:47,7:36:47,401039,5,1
7:38:08,7:38:08,405087,6,1
7:39:52,7:39:52,405092,7,4
7:41:31,7:41:31,400394,8,4
7:43:00,7:43:00,401044,9,4
7:45:07,7:45:07,401045,10,4
7:47:00,7:47:00,401988,11,4
7:49:06,7:49:06,401989,12,4
7:51:00,7:51:00,401990,13,4
7:53:29,7:53:29,401992,14,4
7:55:31,7:55:31,401993,15,4
7:57:09,7:57:09,401994,16,4
8:00:00,8:00:00,401727,17,2
8:00:17,8:00:17,401729,18,2
8:00:26,8:00:26,401730,19,2
8:01:00,8:01:00,803059,20,2
