arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
7:49:00,7:49:00,401732,1,1
7:49:52,7:49:52,401738,2,1
7:53:51,7:53:51,405348,3,3
7:57:55,7:57:55,405653,4,3
8:01:00,8:01:00,803182,5,6
8:05:40,8:05:40,903129,6,6
8:09:34,8:09:34,401756,7,4
8:14:53,8:14:53,401761,8,5
8:20:17,8:20:17,401765,9,5
8:23:38,8:23:38,401768,10,5
8:27:34,8:27:34,401771,11,5
8:31:37,8:31:37,405342,12,5
8:34:07,8:34:07,403525,13,4
8:36:45,8:36:45,401779,14,3
8:41:11,8:41:11,405340,15,3
8:47:40,8:47:40,803109,16,1
8:49:00,8:49:00,403849,17,1
