trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-032400_SBS86_953,5:24:00,5:24:00,403560,1,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:24:22,5:24:22,401930,2,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:24:53,5:24:53,401897,3,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:26:01,5:26:01,401898,4,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:27:07,5:27:07,401899,5,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:29:06,5:29:06,401900,6,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:31:00,5:31:00,401901,7,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:32:32,5:32:32,401903,8,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:34:24,5:34:24,401905,9,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:35:14,5:35:14,401906,10,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:36:19,5:36:19,404681,11,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:37:22,5:37:22,401908,12,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:38:46,5:38:46,401909,13,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:39:33,5:39:33,401910,14,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:40:46,5:40:46,403367,15,1
MQ_A5-Weekday-SDon-032400_SBS86_953,5:42:00,5:42:00,403383,16,1
