trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-082500_M22_261,13:45:00,13:45:00,402100,1,1
MQ_A5-Weekday-SDon-082500_M22_261,13:47:23,13:47:23,402102,2,2
MQ_A5-Weekday-SDon-082500_M22_261,13:48:21,13:48:21,402103,3,2
MQ_A5-Weekday-SDon-082500_M22_261,13:48:47,13:48:47,402104,4,2
MQ_A5-Weekday-SDon-082500_M22_261,13:50:30,13:50:30,402105,5,2
MQ_A5-Weekday-SDon-082500_M22_261,13:51:12,13:51:12,402106,6,2
MQ_A5-Weekday-SDon-082500_M22_261,13:52:17,13:52:17,402107,7,2
MQ_A5-Weekday-SDon-082500_M22_261,13:53:07,13:53:07,402108,8,3
MQ_A5-Weekday-SDon-082500_M22_261,13:54:00,13:54:00,402109,9,3
MQ_A5-Weekday-SDon-082500_M22_261,13:55:11,13:55:11,402110,10,3
MQ_A5-Weekday-SDon-082500_M22_261,13:58:08,13:58:08,401209,11,3
MQ_A5-Weekday-SDon-082500_M22_261,13:59:54,13:59:54,401210,12,3
MQ_A5-Weekday-SDon-082500_M22_261,14:01:00,14:01:00,403350,13,3
MQ_A5-Weekday-SDon-082500_M22_261,14:04:10,14:04:10,401806,14,3
MQ_A5-Weekday-SDon-082500_M22_261,14:07:00,14:07:00,401808,15,2
MQ_A5-Weekday-SDon-082500_M22_261,14:08:25,14:08:25,402118,16,2
MQ_A5-Weekday-SDon-082500_M22_261,14:09:25,14:09:25,402119,17,2
MQ_A5-Weekday-SDon-082500_M22_261,14:10:25,14:10:25,402120,18,2
MQ_A5-Weekday-SDon-082500_M22_261,14:12:21,14:12:21,402080,19,1
MQ_A5-Weekday-SDon-082500_M22_261,14:13:36,14:13:36,405062,20,1
MQ_A5-Weekday-SDon-082500_M22_261,14:15:02,14:15:02,405053,21,1
MQ_A5-Weekday-SDon-082500_M22_261,14:18:00,14:18:00,803094,22,1
