trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-130500_M22_262,21:45:00,21:45:00,405372,1,1
MQ_A5-Weekday-SDon-130500_M22_262,21:45:25,21:45:25,405352,2,1
MQ_A5-Weekday-SDon-130500_M22_262,21:46:39,21:46:39,403380,3,1
MQ_A5-Weekday-SDon-130500_M22_262,21:47:13,21:47:13,401624,4,1
MQ_A5-Weekday-SDon-130500_M22_262,21:47:57,21:47:57,405350,5,1
MQ_A5-Weekday-SDon-130500_M22_262,21:49:00,21:49:00,403303,6,1
MQ_A5-Weekday-SDon-130500_M22_262,21:50:00,21:50:00,402067,7,1
MQ_A5-Weekday-SDon-130500_M22_262,21:50:47,21:50:47,402068,8,1
MQ_A5-Weekday-SDon-130500_M22_262,21:52:00,21:52:00,405311,9,1
MQ_A5-Weekday-SDon-130500_M22_262,21:53:23,21:53:23,403731,10,1
MQ_A5-Weekday-SDon-130500_M22_262,21:54:13,21:54:13,402071,11,1
MQ_A5-Weekday-SDon-130500_M22_262,21:55:13,21:55:13,404155,12,1
MQ_A5-Weekday-SDon-130500_M22_262,21:56:00,21:56:00,405361,13,1
MQ_A5-Weekday-SDon-130500_M22_262,21:56:30,21:56:30,400720,14,1
MQ_A5-Weekday-SDon-130500_M22_262,21:58:03,21:58:03,403323,15,1
MQ_A5-Weekday-SDon-130500_M22_262,21:59:00,21:59:00,400719,16,1
MQ_A5-Weekday-SDon-130500_M22_262,22:00:27,22:00:27,405575,17,1
MQ_A5-Weekday-SDon-130500_M22_262,22:01:20,22:01:20,403853,18,1
MQ_A5-Weekday-SDon-130500_M22_262,22:03:00,22:03:00,403854,19,1
