trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MV_A5-Weekday-SDon-043500_M10_3,7:15:00,7:15:00,404135,1,2
MV_A5-Weekday-SDon-043500_M10_3,7:16:19,7:16:19,401305,2,2
MV_A5-Weekday-SDon-043500_M10_3,7:17:04,7:17:04,401306,3,2
MV_A5-Weekday-SDon-043500_M10_3,7:18:17,7:18:17,401307,4,2
MV_A5-Weekday-SDon-043500_M10_3,7:19:16,7:19:16,401308,5,2
MV_A5-Weekday-SDon-043500_M10_3,7:21:13,7:21:13,404824,6,2
MV_A5-Weekday-SDon-043500_M10_3,7:22:32,7:22:32,401310,7,2
MV_A5-Weekday-SDon-043500_M10_3,7:24:17,7:24:17,401311,8,2
MV_A5-Weekday-SDon-043500_M10_3,7:25:27,7:25:27,401312,9,2
MV_A5-Weekday-SDon-043500_M10_3,7:26:37,7:26:37,401313,10,2
MV_A5-Weekday-SDon-043500_M10_3,7:28:29,7:28:29,401314,11,2
MV_A5-Weekday-SDon-043500_M10_3,7:29:42,7:29:42,401315,12,2
MV_A5-Weekday-SDon-043500_M10_3,7:31:40,7:31:40,401317,13,2
MV_A5-Weekday-SDon-043500_M10_3,7:32:33,7:32:33,403276,14,2
MV_A5-Weekday-SDon-043500_M10_3,7:34:00,7:34:00,401318,15,2
MV_A5-Weekday-SDon-043500_M10_3,7:36:18,7:36:18,405289,16,2
MV_A5-Weekday-SDon-043500_M10_3,7:37:26,7:37:26,404245,17,2
MV_A5-Weekday-SDon-043500_M10_3,7:39:00,7:39:00,404915,18,2
MV_A5-Weekday-SDon-043500_M10_3,7:39:59,7:39:59,405247,19,1
MV_A5-Weekday-SDon-043500_M10_3,7:41:35,7:41:35,401324,20,1
MV_A5-Weekday-SDon-043500_M10_3,7:44:26,7:44:26,401326,21,1
MV_A5-Weekday-SDon-043500_M10_3,7:45:40,7:45:40,401327,22,1
MV_A5-Weekday-SDon-043500_M10_3,7:47:09,7:47:09,401328,23,1
MV_A5-Weekday-SDon-043500_M10_3,7:48:25,7:48:25,401329,24,1
MV_A5-Weekday-SDon-043500_M10_3,7:49:47,7:49:47,401330,25,1
MV_A5-Weekday-SDon-043500_M10_3,7:51:32,7:51:32,401331,26,1
MV_A5-Weekday-SDon-043500_M10_3,7:53:46,7:53:46,401333,27,1
MV_A5-Weekday-SDon-043500_M10_3,7:55:01,7:55:01,401334,28,1
MV_A5-Weekday-SDon-043500_M10_3,7:56:20,7:56:20,401335,29,1
MV_A5-Weekday-SDon-043500_M10_3,7:57:26,7:57:26,401336,30,1
MV_A5-Weekday-SDon-043500_M10_3,7:59:00,7:59:00,401337,31,1
MV_A5-Weekday-SDon-043500_M10_3,8:00:00,8:00:00,401338,32,1
MV_A5-Weekday-SDon-043500_M10_3,8:01:24,8:01:24,401339,33,1
MV_A5-Weekday-SDon-043500_M10_3,8:02:27,8:02:27,404136,34,1
MV_A5-Weekday-SDon-043500_M10_3,8:03:25,8:03:25,401341,35,1
MV_A5-Weekday-SDon-043500_M10_3,8:04:55,8:04:55,401342,36,1
MV_A5-Weekday-SDon-043500_M10_3,8:05:59,8:05:59,401343,37,1
MV_A5-Weekday-SDon-043500_M10_3,8:07:00,8:07:00,401344,38,1
MV_A5-Weekday-SDon-043500_M10_3,8:07:59,8:07:59,401345,39,1
MV_A5-Weekday-SDon-043500_M10_3,8:08:57,8:08:57,404987,40,1
MV_A5-Weekday-SDon-043500_M10_3,8:09:55,8:09:55,404988,41,1
MV_A5-Weekday-SDon-043500_M10_3,8:12:00,8:12:00,401348,42,1
MV_A5-Weekday-SDon-043500_M10_3,8:12:35,8:12:35,400860,43,1
MV_A5-Weekday-SDon-043500_M10_3,8:13:20,8:13:20,400861,44,1
MV_A5-Weekday-SDon-043500_M10_3,8:14:00,8:14:00,405376,45,1
