arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
7:34:00,7:34:00,401732,1,2
7:34:52,7:34:52,401738,2,2
7:38:51,7:38:51,405348,3,2
7:42:55,7:42:55,405653,4,2
7:46:00,7:46:00,803182,5,2
7:50:11,7:50:11,903129,6,3
7:53:41,7:53:41,401756,7,3
7:58:27,7:58:27,401761,8,3
8:03:16,8:03:16,401765,9,4
8:06:16,8:06:16,401768,10,4
8:09:48,8:09:48,401771,11,4
8:13:26,8:13:26,405342,12,4
8:15:40,8:15:40,403525,13,3
8:18:02,8:18:02,401779,14,2
8:21:59,8:21:59,405340,15,2
8:27:48,8:27:48,803109,16,2
8:29:00,8:29:00,403849,17,4
8:32:09,8:32:09,405373,18,4
8:35:54,8:35:54,402112,19,3
8:39:17,8:39:17,403590,20,3
8:41:08,8:41:08,403754,21,1
8:44:00,8:44:00,803120,22,1
