trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OH_A5-Weekday-069500_M101_69,11:35:00,11:35:00,903341,1,1
OH_A5-Weekday-069500_M101_69,11:38:42,11:38:42,404008,2,1
OH_A5-Weekday-069500_M101_69,11:39:39,11:39:39,402764,3,1
OH_A5-Weekday-069500_M101_69,11:40:58,11:40:58,405186,4,1
OH_A5-Weekday-069500_M101_69,11:41:48,11:41:48,402766,5,1
OH_A5-Weekday-069500_M101_69,11:42:51,11:42:51,402767,6,1
OH_A5-Weekday-069500_M101_69,11:44:44,11:44:44,402769,7,1
OH_A5-Weekday-069500_M101_69,11:46:23,11:46:23,405069,8,1
OH_A5-Weekday-069500_M101_69,11:47:48,11:47:48,402772,9,1
OH_A5-Weekday-069500_M101_69,11:48:54,11:48:54,402773,10,1
OH_A5-Weekday-069500_M101_69,11:49:48,11:49:48,402774,11,1
OH_A5-Weekday-069500_M101_69,11:51:21,11:51:21,405070,12,1
OH_A5-Weekday-069500_M101_69,11:53:00,11:53:00,404949,13,1
OH_A5-Weekday-069500_M101_69,11:54:55,11:54:55,402638,14,1
OH_A5-Weekday-069500_M101_69,11:56:09,11:56:09,402639,15,1
OH_A5-Weekday-069500_M101_69,11:58:03,11:58:03,402641,16,1
OH_A5-Weekday-069500_M101_69,11:59:32,11:59:32,402642,17,1
OH_A5-Weekday-069500_M101_69,12:00:32,12:00:32,402643,18,1
OH_A5-Weekday-069500_M101_69,12:02:15,12:02:15,402644,19,1
OH_A5-Weekday-069500_M101_69,12:03:24,12:03:24,402645,20,1
OH_A5-Weekday-069500_M101_69,12:05:04,12:05:04,402646,21,3
OH_A5-Weekday-069500_M101_69,12:06:08,12:06:08,402647,22,3
OH_A5-Weekday-069500_M101_69,12:07:47,12:07:47,405078,23,3
OH_A5-Weekday-069500_M101_69,12:10:03,12:10:03,401458,24,3
OH_A5-Weekday-069500_M101_69,12:11:03,12:11:03,401459,25,3
OH_A5-Weekday-069500_M101_69,12:13:00,12:13:00,402653,26,3
OH_A5-Weekday-069500_M101_69,12:14:41,12:14:41,402723,27,3
OH_A5-Weekday-069500_M101_69,12:16:48,12:16:48,405416,28,3
OH_A5-Weekday-069500_M101_69,12:17:46,12:17:46,402657,29,3
OH_A5-Weekday-069500_M101_69,12:20:17,12:20:17,402658,30,3
OH_A5-Weekday-069500_M101_69,12:22:45,12:22:45,402659,31,2
OH_A5-Weekday-069500_M101_69,12:25:31,12:25:31,402660,32,2
OH_A5-Weekday-069500_M101_69,12:26:54,12:26:54,402661,33,2
OH_A5-Weekday-069500_M101_69,12:28:24,12:28:24,402662,34,2
OH_A5-Weekday-069500_M101_69,12:30:00,12:30:00,404255,35,1
OH_A5-Weekday-069500_M101_69,12:34:47,12:34:47,403416,36,1
OH_A5-Weekday-069500_M101_69,12:39:59,12:39:59,403417,37,1
OH_A5-Weekday-069500_M101_69,12:43:00,12:43:00,402816,38,1
OH_A5-Weekday-069500_M101_69,12:49:00,12:49:00,403418,39,1
OH_A5-Weekday-069500_M101_69,12:55:16,12:55:16,403419,40,1
OH_A5-Weekday-069500_M101_69,12:59:46,12:59:46,402826,41,1
OH_A5-Weekday-069500_M101_69,13:04:22,13:04:22,403421,42,1
OH_A5-Weekday-069500_M101_69,13:07:00,13:07:00,403422,43,1
OH_A5-Weekday-069500_M101_69,13:12:00,13:12:00,404171,44,1
OH_A5-Weekday-069500_M101_69,13:16:54,13:16:54,403424,45,1
OH_A5-Weekday-069500_M101_69,13:22:00,13:22:00,403425,46,1
OH_A5-Weekday-069500_M101_69,13:24:58,13:24:58,403821,47,1
OH_A5-Weekday-069500_M101_69,13:30:00,13:30:00,402854,48,1
OH_A5-Weekday-069500_M101_69,13:34:17,13:34:17,404106,49,1
OH_A5-Weekday-069500_M101_69,13:37:00,13:37:00,903148,50,1
