trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OH_A5-Weekday-SDon-092000_M101_114,15:20:00,15:20:00,405154,1,7
OH_A5-Weekday-SDon-092000_M101_114,15:20:44,15:20:44,405155,2,7
OH_A5-Weekday-SDon-092000_M101_114,15:23:21,15:23:21,403913,3,7
OH_A5-Weekday-SDon-092000_M101_114,15:28:00,15:28:00,403855,4,2
OH_A5-Weekday-SDon-092000_M101_114,15:33:23,15:33:23,450228,5,2
OH_A5-Weekday-SDon-092000_M101_114,15:39:00,15:39:00,402679,6,2
OH_A5-Weekday-SDon-092000_M101_114,15:43:25,15:43:25,402682,7,2
OH_A5-Weekday-SDon-092000_M101_114,15:50:29,15:50:29,403545,8,4
OH_A5-Weekday-SDon-092000_M101_114,15:55:00,15:55:00,402688,9,4
OH_A5-Weekday-SDon-092000_M101_114,15:57:34,15:57:34,403432,10,4
OH_A5-Weekday-SDon-092000_M101_114,16:01:27,16:01:27,403433,11,4
OH_A5-Weekday-SDon-092000_M101_114,16:04:45,16:04:45,403434,12,5
OH_A5-Weekday-SDon-092000_M101_114,16:11:00,16:11:00,403777,13,5
OH_A5-Weekday-SDon-092000_M101_114,16:16:00,16:16:00,401946,14,5
OH_A5-Weekday-SDon-092000_M101_114,16:19:13,16:19:13,403436,15,5
OH_A5-Weekday-SDon-092000_M101_114,16:23:59,16:23:59,405181,16,7
OH_A5-Weekday-SDon-092000_M101_114,16:29:00,16:29:00,402502,17,7
OH_A5-Weekday-SDon-092000_M101_114,16:30:26,16:30:26,402503,18,7
OH_A5-Weekday-SDon-092000_M101_114,16:32:03,16:32:03,402504,19,7
OH_A5-Weekday-SDon-092000_M101_114,16:33:29,16:33:29,402505,20,7
OH_A5-Weekday-SDon-092000_M101_114,16:34:49,16:34:49,402506,21,7
OH_A5-Weekday-SDon-092000_M101_114,16:38:07,16:38:07,402507,22,7
OH_A5-Weekday-SDon-092000_M101_114,16:40:45,16:40:45,402508,23,7
OH_A5-Weekday-SDon-092000_M101_114,16:43:23,16:43:23,402509,24,7
OH_A5-Weekday-SDon-092000_M101_114,16:44:42,16:44:42,402510,25,7
OH_A5-Weekday-SDon-092000_M101_114,16:49:00,16:49:00,401444,26,7
OH_A5-Weekday-SDon-092000_M101_114,16:50:21,16:50:21,401446,27,7
OH_A5-Weekday-SDon-092000_M101_114,16:51:52,16:51:52,401447,28,7
OH_A5-Weekday-SDon-092000_M101_114,16:53:00,16:53:00,401448,29,7
OH_A5-Weekday-SDon-092000_M101_114,16:54:26,16:54:26,402517,30,7
OH_A5-Weekday-SDon-092000_M101_114,16:56:07,16:56:07,402518,31,7
OH_A5-Weekday-SDon-092000_M101_114,16:57:27,16:57:27,402519,32,7
OH_A5-Weekday-SDon-092000_M101_114,16:59:15,16:59:15,402520,33,7
OH_A5-Weekday-SDon-092000_M101_114,17:00:36,17:00:36,402521,34,7
OH_A5-Weekday-SDon-092000_M101_114,17:02:35,17:02:35,405103,35,7
OH_A5-Weekday-SDon-092000_M101_114,17:04:47,17:04:47,405074,36,7
OH_A5-Weekday-SDon-092000_M101_114,17:06:31,17:06:31,402526,37,7
OH_A5-Weekday-SDon-092000_M101_114,17:08:26,17:08:26,405073,38,7
OH_A5-Weekday-SDon-092000_M101_114,17:10:00,17:10:00,404853,39,7
OH_A5-Weekday-SDon-092000_M101_114,17:11:25,17:11:25,405075,40,7
OH_A5-Weekday-SDon-092000_M101_114,17:12:49,17:12:49,405076,41,7
OH_A5-Weekday-SDon-092000_M101_114,17:14:17,17:14:17,402740,42,7
OH_A5-Weekday-SDon-092000_M101_114,17:15:00,17:15:00,402741,43,7
OH_A5-Weekday-SDon-092000_M101_114,17:16:17,17:16:17,405077,44,7
OH_A5-Weekday-SDon-092000_M101_114,17:17:28,17:17:28,402744,45,7
OH_A5-Weekday-SDon-092000_M101_114,17:18:20,17:18:20,402745,46,7
OH_A5-Weekday-SDon-092000_M101_114,17:19:14,17:19:14,405185,47,7
OH_A5-Weekday-SDon-092000_M101_114,17:20:46,17:20:46,402748,48,7
OH_A5-Weekday-SDon-092000_M101_114,17:21:52,17:21:52,402749,49,7
OH_A5-Weekday-SDon-092000_M101_114,17:25:00,17:25:00,903340,50,7
