trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-091700_SBS86_973,15:17:00,15:17:00,405003,1,5
MQ_A5-Weekday-SDon-091700_SBS86_973,15:18:03,15:18:03,401916,2,5
MQ_A5-Weekday-SDon-091700_SBS86_973,15:20:42,15:20:42,404859,3,5
MQ_A5-Weekday-SDon-091700_SBS86_973,15:22:33,15:22:33,401919,4,5
MQ_A5-Weekday-SDon-091700_SBS86_973,15:24:47,15:24:47,401920,5,5
MQ_A5-Weekday-SDon-091700_SBS86_973,15:26:22,15:26:22,401921,6,5
MQ_A5-Weekday-SDon-091700_SBS86_973,15:28:05,15:28:05,401922,7,5
MQ_A5-Weekday-SDon-091700_SBS86_973,15:29:46,15:29:46,401924,8,5
MQ_A5-Weekday-SDon-091700_SBS86_973,15:31:00,15:31:00,401925,9,5
MQ_A5-Weekday-SDon-091700_SBS86_973,15:34:07,15:34:07,401926,10,5
MQ_A5-Weekday-SDon-091700_SBS86_973,15:37:48,15:37:48,401927,11,4
MQ_A5-Weekday-SDon-091700_SBS86_973,15:39:14,15:39:14,404308,12,2
MQ_A5-Weekday-SDon-091700_SBS86_973,15:40:40,15:40:40,401929,13,2
MQ_A5-Weekday-SDon-091700_SBS86_973,15:41:33,15:41:33,803166,14,1
MQ_A5-Weekday-SDon-091700_SBS86_973,15:43:00,15:43:00,403518,15,1
