trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-071200_M57_462,11:52:00,11:52:00,402221,1,1
MQ_A5-Weekday-SDon-071200_M57_462,11:54:00,11:54:00,402222,2,1
MQ_A5-Weekday-SDon-071200_M57_462,11:56:00,11:56:00,402223,3,2
MQ_A5-Weekday-SDon-071200_M57_462,11:58:01,11:58:01,402224,4,2
MQ_A5-Weekday-SDon-071200_M57_462,11:59:25,11:59:25,403617,5,2
MQ_A5-Weekday-SDon-071200_M57_462,12:02:00,12:02:00,803117,6,2
MQ_A5-Weekday-SDon-071200_M57_462,12:03:38,12:03:38,402228,7,2
MQ_A5-Weekday-SDon-071200_M57_462,12:06:15,12:06:15,402229,8,3
MQ_A5-Weekday-SDon-071200_M57_462,12:08:30,12:08:30,400744,9,3
MQ_A5-Weekday-SDon-071200_M57_462,12:10:00,12:10:00,400745,10,2
MQ_A5-Weekday-SDon-071200_M57_462,12:13:00,12:13:00,402233,11,2
MQ_A5-Weekday-SDon-071200_M57_462,12:15:29,12:15:29,403986,12,2
MQ_A5-Weekday-SDon-071200_M57_462,12:18:20,12:18:20,405562,13,2
MQ_A5-Weekday-SDon-071200_M57_462,12:20:18,12:20:18,405353,14,1
MQ_A5-Weekday-SDon-071200_M57_462,12:22:21,12:22:21,405468,15,1
MQ_A5-Weekday-SDon-071200_M57_462,12:24:00,12:24:00,403076,16,1
MQ_A5-Weekday-SDon-071200_M57_462,12:25:20,12:25:20,403608,17,1
MQ_A5-Weekday-SDon-071200_M57_462,12:26:19,12:26:19,405086,18,1
MQ_A5-Weekday-SDon-071200_M57_462,12:27:37,12:27:37,400853,19,1
MQ_A5-Weekday-SDon-071200_M57_462,12:29:00,12:29:00,400854,20,1
