trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OH_A5-Weekday-SDon-080900_M101_91,13:29:00,13:29:00,903147,1,1
OH_A5-Weekday-SDon-080900_M101_91,13:29:50,13:29:50,405155,2,1
OH_A5-Weekday-SDon-080900_M101_91,13:30:59,13:30:59,403526,3,1
OH_A5-Weekday-SDon-080900_M101_91,13:32:46,13:32:46,403913,4,1
OH_A5-Weekday-SDon-080900_M101_91,13:34:23,13:34:23,402670,5,1
OH_A5-Weekday-SDon-080900_M101_91,13:36:05,13:36:05,405061,6,1
OH_A5-Weekday-SDon-080900_M101_91,13:38:00,13:38:00,403855,7,1
OH_A5-Weekday-SDon-080900_M101_91,13:39:41,13:39:41,402673,8,1
OH_A5-Weekday-SDon-080900_M101_91,13:41:44,13:41:44,402674,9,1
OH_A5-Weekday-SDon-080900_M101_91,13:42:39,13:42:39,402634,10,1
OH_A5-Weekday-SDon-080900_M101_91,13:44:20,13:44:20,403427,11,1
OH_A5-Weekday-SDon-080900_M101_91,13:47:30,13:47:30,402677,12,1
OH_A5-Weekday-SDon-080900_M101_91,13:48:50,13:48:50,402678,13,1
OH_A5-Weekday-SDon-080900_M101_91,13:51:00,13:51:00,402679,14,1
OH_A5-Weekday-SDon-080900_M101_91,13:52:34,13:52:34,402680,15,1
OH_A5-Weekday-SDon-080900_M101_91,13:54:44,13:54:44,402681,16,1
OH_A5-Weekday-SDon-080900_M101_91,13:56:14,13:56:14,402682,17,1
OH_A5-Weekday-SDon-080900_M101_91,13:58:56,13:58:56,405488,18,1
OH_A5-Weekday-SDon-080900_M101_91,14:01:45,14:01:45,405480,19,1
OH_A5-Weekday-SDon-080900_M101_91,14:04:38,14:04:38,403545,20,2
OH_A5-Weekday-SDon-080900_M101_91,14:06:31,14:06:31,450051,21,2
OH_A5-Weekday-SDon-080900_M101_91,14:08:15,14:08:15,402687,22,3
OH_A5-Weekday-SDon-080900_M101_91,14:10:00,14:10:00,402688,23,3
OH_A5-Weekday-SDon-080900_M101_91,14:11:09,14:11:09,402689,24,3
OH_A5-Weekday-SDon-080900_M101_91,14:13:22,14:13:22,403432,25,3
OH_A5-Weekday-SDon-080900_M101_91,14:15:22,14:15:22,402691,26,3
OH_A5-Weekday-SDon-080900_M101_91,14:16:53,14:16:53,402692,27,3
OH_A5-Weekday-SDon-080900_M101_91,14:18:28,14:18:28,403433,28,2
OH_A5-Weekday-SDon-080900_M101_91,14:20:41,14:20:41,402694,29,2
OH_A5-Weekday-SDon-080900_M101_91,14:22:48,14:22:48,403434,30,2
OH_A5-Weekday-SDon-080900_M101_91,14:25:04,14:25:04,402696,31,2
OH_A5-Weekday-SDon-080900_M101_91,14:27:04,14:27:04,402697,32,2
OH_A5-Weekday-SDon-080900_M101_91,14:28:29,14:28:29,403765,33,1
OH_A5-Weekday-SDon-080900_M101_91,14:31:00,14:31:00,403777,34,2
OH_A5-Weekday-SDon-080900_M101_91,14:35:00,14:35:00,401946,35,2
OH_A5-Weekday-SDon-080900_M101_91,14:36:27,14:36:27,401947,36,2
OH_A5-Weekday-SDon-080900_M101_91,14:37:49,14:37:49,401948,37,2
OH_A5-Weekday-SDon-080900_M101_91,14:39:15,14:39:15,403436,38,2
OH_A5-Weekday-SDon-080900_M101_91,14:41:15,14:41:15,402704,39,2
OH_A5-Weekday-SDon-080900_M101_91,14:43:25,14:43:25,402705,40,2
OH_A5-Weekday-SDon-080900_M101_91,14:46:03,14:46:03,405135,41,2
OH_A5-Weekday-SDon-080900_M101_91,14:46:54,14:46:54,402003,42,2
OH_A5-Weekday-SDon-080900_M101_91,14:48:00,14:48:00,402004,43,2
OH_A5-Weekday-SDon-080900_M101_91,14:49:55,14:49:55,402005,44,2
OH_A5-Weekday-SDon-080900_M101_91,14:50:46,14:50:46,402006,45,2
OH_A5-Weekday-SDon-080900_M101_91,14:53:55,14:53:55,404341,46,2
OH_A5-Weekday-SDon-080900_M101_91,14:55:52,14:55:52,401047,47,2
OH_A5-Weekday-SDon-080900_M101_91,14:57:54,14:57:54,404333,48,2
OH_A5-Weekday-SDon-080900_M101_91,15:00:00,15:00:00,404334,49,2
OH_A5-Weekday-SDon-080900_M101_91,15:01:01,15:01:01,401051,50,2
OH_A5-Weekday-SDon-080900_M101_91,15:01:58,15:01:58,401052,51,2
OH_A5-Weekday-SDon-080900_M101_91,15:03:23,15:03:23,405014,52,2
OH_A5-Weekday-SDon-080900_M101_91,15:04:28,15:04:28,401055,53,2
OH_A5-Weekday-SDon-080900_M101_91,15:05:50,15:05:50,401056,54,2
OH_A5-Weekday-SDon-080900_M101_91,15:06:45,15:06:45,400062,55,1
OH_A5-Weekday-SDon-080900_M101_91,15:08:09,15:08:09,404335,56,1
OH_A5-Weekday-SDon-080900_M101_91,15:09:35,15:09:35,400065,57,1
OH_A5-Weekday-SDon-080900_M101_91,15:10:39,15:10:39,400066,58,1
OH_A5-Weekday-SDon-080900_M101_91,15:11:52,15:11:52,400067,59,1
OH_A5-Weekday-SDon-080900_M101_91,15:14:00,15:14:00,803024,60,1
