trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
OH_A5-Weekday-092000_M101_114,15:20:00,15:20:00,405154,1,1
OH_A5-Weekday-092000_M101_114,15:20:44,15:20:44,405155,2,1
OH_A5-Weekday-092000_M101_114,15:23:21,15:23:21,403913,3,1
OH_A5-Weekday-092000_M101_114,15:28:00,15:28:00,403855,4,1
OH_A5-Weekday-092000_M101_114,15:33:23,15:33:23,450228,5,2
OH_A5-Weekday-092000_M101_114,15:39:00,15:39:00,402679,6,2
OH_A5-Weekday-092000_M101_114,15:43:25,15:43:25,402682,7,2
OH_A5-Weekday-092000_M101_114,15:50:29,15:50:29,403545,8,2
OH_A5-Weekday-092000_M101_114,15:55:00,15:55:00,402688,9,3
OH_A5-Weekday-092000_M101_114,15:57:34,15:57:34,403432,10,3
OH_A5-Weekday-092000_M101_114,16:01:27,16:01:27,403433,11,3
OH_A5-Weekday-092000_M101_114,16:04:45,16:04:45,403434,12,3
OH_A5-Weekday-092000_M101_114,16:11:00,16:11:00,403777,13,3
OH_A5-Weekday-092000_M101_114,16:16:00,16:16:00,401946,14,3
OH_A5-Weekday-092000_M101_114,16:19:13,16:19:13,403436,15,2
OH_A5-Weekday-092000_M101_114,16:23:59,16:23:59,405181,16,2
OH_A5-Weekday-092000_M101_114,16:29:00,16:29:00,402502,17,2
OH_A5-Weekday-092000_M101_114,16:30:26,16:30:26,402503,18,5
OH_A5-Weekday-092000_M101_114,16:32:03,16:32:03,402504,19,5
OH_A5-Weekday-092000_M101_114,16:33:29,16:33:29,402505,20,5
OH_A5-Weekday-092000_M101_114,16:34:49,16:34:49,402506,21,5
OH_A5-Weekday-092000_M101_114,16:38:07,16:38:07,402507,22,5
OH_A5-Weekday-092000_M101_114,16:40:45,16:40:45,402508,23,5
OH_A5-Weekday-092000_M101_114,16:43:23,16:43:23,402509,24,5
OH_A5-Weekday-092000_M101_114,16:44:42,16:44:42,402510,25,5
OH_A5-Weekday-092000_M101_114,16:49:00,16:49:00,401444,26,5
OH_A5-Weekday-092000_M101_114,16:50:21,16:50:21,401446,27,5
OH_A5-Weekday-092000_M101_114,16:51:52,16:51:52,401447,28,5
OH_A5-Weekday-092000_M101_114,16:53:00,16:53:00,401448,29,5
OH_A5-Weekday-092000_M101_114,16:54:26,16:54:26,402517,30,5
OH_A5-Weekday-092000_M101_114,16:56:07,16:56:07,402518,31,5
OH_A5-Weekday-092000_M101_114,16:57:27,16:57:27,402519,32,3
OH_A5-Weekday-092000_M101_114,16:59:15,16:59:15,402520,33,3
OH_A5-Weekday-092000_M101_114,17:00:36,17:00:36,402521,34,3
OH_A5-Weekday-092000_M101_114,17:02:35,17:02:35,405103,35,3
OH_A5-Weekday-092000_M101_114,17:04:47,17:04:47,405074,36,2
OH_A5-Weekday-092000_M101_114,17:06:31,17:06:31,402526,37,2
OH_A5-Weekday-092000_M101_114,17:08:26,17:08:26,405073,38,2
OH_A5-Weekday-092000_M101_114,17:10:00,17:10:00,404853,39,2
OH_A5-Weekday-092000_M101_114,17:11:25,17:11:25,405075,40,2
OH_A5-Weekday-092000_M101_114,17:12:49,17:12:49,405076,41,2
OH_A5-Weekday-092000_M101_114,17:14:17,17:14:17,402740,42,2
OH_A5-Weekday-092000_M101_114,17:15:00,17:15:00,402741,43,2
OH_A5-Weekday-092000_M101_114,17:16:17,17:16:17,405077,44,2
OH_A5-Weekday-092000_M101_114,17:17:28,17:17:28,402744,45,2
OH_A5-Weekday-092000_M101_114,17:18:20,17:18:20,402745,46,2
OH_A5-Weekday-092000_M101_114,17:19:14,17:19:14,405185,47,2
OH_A5-Weekday-092000_M101_114,17:20:46,17:20:46,402748,48,2
OH_A5-Weekday-092000_M101_114,17:21:52,17:21:52,402749,49,2
OH_A5-Weekday-092000_M101_114,17:25:00,17:25:00,903340,50,2
