trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-SDon-063000_SBS86_954,10:30:00,10:30:00,403560,1,2
MQ_A5-Weekday-SDon-063000_SBS86_954,10:30:28,10:30:28,401930,2,2
MQ_A5-Weekday-SDon-063000_SBS86_954,10:31:08,10:31:08,401897,3,2
MQ_A5-Weekday-SDon-063000_SBS86_954,10:32:35,10:32:35,401898,4,2
MQ_A5-Weekday-SDon-063000_SBS86_954,10:34:01,10:34:01,401899,5,2
MQ_A5-Weekday-SDon-063000_SBS86_954,10:36:34,10:36:34,401900,6,2
MQ_A5-Weekday-SDon-063000_SBS86_954,10:39:00,10:39:00,401901,7,2
MQ_A5-Weekday-SDon-063000_SBS86_954,10:41:05,10:41:05,401903,8,2
MQ_A5-Weekday-SDon-063000_SBS86_954,10:43:38,10:43:38,401905,9,1
MQ_A5-Weekday-SDon-063000_SBS86_954,10:44:47,10:44:47,401906,10,1
MQ_A5-Weekday-SDon-063000_SBS86_954,10:46:15,10:46:15,404681,11,1
MQ_A5-Weekday-SDon-063000_SBS86_954,10:47:41,10:47:41,401908,12,1
MQ_A5-Weekday-SDon-063000_SBS86_954,10:49:35,10:49:35,401909,13,1
MQ_A5-Weekday-SDon-063000_SBS86_954,10:50:39,10:50:39,401910,14,1
MQ_A5-Weekday-SDon-063000_SBS86_954,10:52:19,10:52:19,403367,15,1
MQ_A5-Weekday-SDon-063000_SBS86_954,10:54:00,10:54:00,403383,16,1
