trip_id,arrival_time,departure_time,stop_id,stop_sequence,Required_Pods
MQ_A5-Weekday-086600_SBS23_812,14:26:00,14:26:00,404137,1,1
MQ_A5-Weekday-086600_SBS23_812,14:27:50,14:27:50,404927,2,1
MQ_A5-Weekday-086600_SBS23_812,14:29:26,14:29:26,404834,3,2
MQ_A5-Weekday-086600_SBS23_812,14:31:16,14:31:16,402124,4,2
MQ_A5-Weekday-086600_SBS23_812,14:33:05,14:33:05,402125,5,2
MQ_A5-Weekday-086600_SBS23_812,14:34:53,14:34:53,402126,6,3
MQ_A5-Weekday-086600_SBS23_812,14:36:36,14:36:36,402127,7,3
MQ_A5-Weekday-086600_SBS23_812,14:39:00,14:39:00,402128,8,3
MQ_A5-Weekday-086600_SBS23_812,14:40:59,14:40:59,402130,9,3
MQ_A5-Weekday-086600_SBS23_812,14:42:52,14:42:52,402132,10,3
MQ_A5-Weekday-086600_SBS23_812,14:45:02,14:45:02,402134,11,3
MQ_A5-Weekday-086600_SBS23_812,14:46:30,14:46:30,401832,12,3
MQ_A5-Weekday-086600_SBS23_812,14:48:03,14:48:03,401833,13,1
MQ_A5-Weekday-086600_SBS23_812,14:50:18,14:50:18,404264,14,1
MQ_A5-Weekday-086600_SBS23_812,14:52:00,14:52:00,903002,15,1
